训练日志将同步写入: logs_multi\train_log_20260412_181635.txt

配置已保存到 checkpoints_multi\config_20260412_181635.json
创建数据加载器...

============================================================
使用多场景训练数据（4 种类型等量混合）
  类型: ['crossing', 'many_targets', 'high_maneuver', 'spindle']
============================================================


创建多场景训练集（seed=42）...

============================================================
多场景数据集: 4 种类型 × 500 = 2000 条场景
============================================================
  生成 crossing       × 500 条...
    200/500
    400/500
  生成 many_targets   × 500 条...
    200/500
    400/500
  生成 high_maneuver  × 500 条...
    200/500
    400/500
  生成 spindle        × 500 条...
    200/500
    400/500
数据集生成完毕！

创建多场景验证集（seed=142）...

============================================================
多场景数据集: 4 种类型 × 50 = 200 条场景
============================================================
  生成 crossing       × 50 条...
  生成 many_targets   × 50 条...
  生成 high_maneuver  × 50 条...
  生成 spindle        × 50 条...
数据集生成完毕！

创建多场景测试集（seed=242）...

============================================================
多场景数据集: 4 种类型 × 50 = 200 条场景
============================================================
  生成 crossing       × 50 条...
  生成 many_targets   × 50 条...
  生成 high_maneuver  × 50 条...
  生成 spindle        × 50 条...
数据集生成完毕！
测试集 'crossing' 已保存 → checkpoints_multi\test_scenarios_crossing.pkl（50 条）
测试集 'many_targets' 已保存 → checkpoints_multi\test_scenarios_many_targets.pkl（50 条）
测试集 'high_maneuver' 已保存 → checkpoints_multi\test_scenarios_high_maneuver.pkl（50 条）
测试集 'spindle' 已保存 → checkpoints_multi\test_scenarios_spindle.pkl（50 条）
训练集 'crossing' 已保存 → checkpoints_multi\train_scenarios_crossing.pkl（500 条）
训练集 'many_targets' 已保存 → checkpoints_multi\train_scenarios_many_targets.pkl（500 条）
训练集 'high_maneuver' 已保存 → checkpoints_multi\train_scenarios_high_maneuver.pkl（500 条）
训练集 'spindle' 已保存 → checkpoints_multi\train_scenarios_spindle.pkl（500 条）
训练批次数: 813
验证批次数: 82
测试批次数: 82
创建模型...
可训练参数数量: 20,531,992

开始训练...
步骤 0/300000 | 总损失: 4.6024 | 关联损失: 3.3459 | 关联准确率: 0.6% | 滤波损失: 1.2565 | 位置误差: 31775.4m | LR: 1.00e-04
步骤 13100/300000 | 总损失: 0.1538 | 关联损失: 0.1395 | 关联准确率: 93.3% | 滤波损失: 0.0143 | 位置误差: 1432.8m | LR: 1.00e-04
步骤 13200/300000 | 总损失: 0.1653 | 关联损失: 0.1460 | 关联准确率: 93.8% | 滤波损失: 0.0193 | 位置误差: 1637.9m | LR: 1.00e-04
步骤 13300/300000 | 总损失: 0.1212 | 关联损失: 0.1097 | 关联准确率: 95.4% | 滤波损失: 0.0115 | 位置误差: 1198.5m | LR: 1.00e-04
步骤 13400/300000 | 总损失: 0.1734 | 关联损失: 0.1550 | 关联准确率: 92.2% | 滤波损失: 0.0184 | 位置误差: 1835.5m | LR: 1.00e-04
步骤 13500/300000 | 总损失: 0.1406 | 关联损失: 0.1301 | 关联准确率: 93.8% | 滤波损失: 0.0105 | 位置误差: 1412.3m | LR: 1.00e-04
步骤 13600/300000 | 总损失: 0.1244 | 关联损失: 0.1149 | 关联准确率: 94.4% | 滤波损失: 0.0095 | 位置误差: 1321.0m | LR: 1.00e-04
步骤 13700/300000 | 总损失: 0.1265 | 关联损失: 0.1202 | 关联准确率: 94.6% | 滤波损失: 0.0064 | 位置误差: 1318.6m | LR: 1.00e-04
步骤 13800/300000 | 总损失: 0.1248 | 关联损失: 0.1199 | 关联准确率: 94.7% | 滤波损失: 0.0049 | 位置误差: 1086.8m | LR: 1.00e-04
步骤 13900/300000 | 总损失: 0.1646 | 关联损失: 0.1467 | 关联准确率: 92.5% | 滤波损失: 0.0179 | 位置误差: 1737.2m | LR: 1.00e-04
步骤 14000/300000 | 总损失: 0.1760 | 关联损失: 0.1585 | 关联准确率: 92.6% | 滤波损失: 0.0176 | 位置误差: 1701.0m | LR: 1.00e-04
步骤 14100/300000 | 总损失: 0.1539 | 关联损失: 0.1440 | 关联准确率: 93.5% | 滤波损失: 0.0100 | 位置误差: 1266.1m | LR: 1.00e-04
步骤 14200/300000 | 总损失: 0.1808 | 关联损失: 0.1682 | 关联准确率: 92.3% | 滤波损失: 0.0127 | 位置误差: 1489.3m | LR: 1.00e-04
步骤 14300/300000 | 总损失: 0.1911 | 关联损失: 0.1826 | 关联准确率: 92.1% | 滤波损失: 0.0085 | 位置误差: 1290.5m | LR: 1.00e-04
步骤 14400/300000 | 总损失: 0.1741 | 关联损失: 0.1618 | 关联准确率: 92.4% | 滤波损失: 0.0122 | 位置误差: 1453.1m | LR: 1.00e-04
步骤 14500/300000 | 总损失: 0.1401 | 关联损失: 0.1103 | 关联准确率: 95.8% | 滤波损失: 0.0298 | 位置误差: 1721.4m | LR: 1.00e-04
步骤 14600/300000 | 总损失: 0.1492 | 关联损失: 0.1356 | 关联准确率: 93.4% | 滤波损失: 0.0136 | 位置误差: 1418.3m | LR: 1.00e-04
步骤 14700/300000 | 总损失: 0.1274 | 关联损失: 0.1211 | 关联准确率: 94.7% | 滤波损失: 0.0064 | 位置误差: 1259.7m | LR: 1.00e-04
步骤 14800/300000 | 总损失: 0.1893 | 关联损失: 0.1746 | 关联准确率: 91.9% | 滤波损失: 0.0147 | 位置误差: 1686.8m | LR: 1.00e-04
步骤 14900/300000 | 总损失: 0.1468 | 关联损失: 0.1363 | 关联准确率: 94.0% | 滤波损失: 0.0105 | 位置误差: 1505.4m | LR: 1.00e-04
步骤 15000/300000 | 总损失: 0.1719 | 关联损失: 0.1530 | 关联准确率: 92.3% | 滤波损失: 0.0188 | 位置误差: 1848.2m | LR: 1.00e-04

验证中...
验证(全量) - 总损失: 0.1732 | 关联准确率: 94.8% | 位置误差: 1619.2m | OSPA: 0.0245 | 位置OSPA: 0.0245 | 数量OSPA: 0.0000
  分场景关联准确率 → crossing: 91.9% | many_targets: 94.8% | high_maneuver: 95.7% | spindle: 96.0%
保存最佳模型，OSPA: 0.0245
步骤 15100/300000 | 总损失: 0.1430 | 关联损失: 0.1292 | 关联准确率: 94.4% | 滤波损失: 0.0138 | 位置误差: 1460.0m | LR: 1.00e-04
步骤 15200/300000 | 总损失: 0.2030 | 关联损失: 0.1684 | 关联准确率: 92.7% | 滤波损失: 0.0345 | 位置误差: 1943.0m | LR: 1.00e-04
步骤 15300/300000 | 总损失: 0.1529 | 关联损失: 0.1442 | 关联准确率: 92.8% | 滤波损失: 0.0087 | 位置误差: 1323.8m | LR: 1.00e-04
步骤 15400/300000 | 总损失: 0.1033 | 关联损失: 0.0948 | 关联准确率: 96.1% | 滤波损失: 0.0085 | 位置误差: 1186.3m | LR: 1.00e-04
步骤 15500/300000 | 总损失: 0.1311 | 关联损失: 0.1190 | 关联准确率: 93.8% | 滤波损失: 0.0121 | 位置误差: 1274.8m | LR: 1.00e-04
步骤 15600/300000 | 总损失: 0.1484 | 关联损失: 0.1370 | 关联准确率: 93.7% | 滤波损失: 0.0114 | 位置误差: 1351.5m | LR: 1.00e-04
步骤 15700/300000 | 总损失: 0.1515 | 关联损失: 0.1409 | 关联准确率: 93.7% | 滤波损失: 0.0106 | 位置误差: 1338.6m | LR: 1.00e-04
步骤 15800/300000 | 总损失: 0.1678 | 关联损失: 0.1445 | 关联准确率: 94.0% | 滤波损失: 0.0233 | 位置误差: 1730.5m | LR: 1.00e-04
步骤 15900/300000 | 总损失: 0.1396 | 关联损失: 0.1327 | 关联准确率: 94.2% | 滤波损失: 0.0068 | 位置误差: 1003.6m | LR: 1.00e-04
步骤 16000/300000 | 总损失: 0.1570 | 关联损失: 0.1527 | 关联准确率: 93.0% | 滤波损失: 0.0042 | 位置误差: 912.8m | LR: 1.00e-04
步骤 16100/300000 | 总损失: 0.1230 | 关联损失: 0.1157 | 关联准确率: 95.6% | 滤波损失: 0.0073 | 位置误差: 1175.3m | LR: 1.00e-04
步骤 16200/300000 | 总损失: 0.1617 | 关联损失: 0.1509 | 关联准确率: 92.9% | 滤波损失: 0.0107 | 位置误差: 1285.1m | LR: 1.00e-04
步骤 16300/300000 | 总损失: 0.1589 | 关联损失: 0.1436 | 关联准确率: 93.1% | 滤波损失: 0.0153 | 位置误差: 1452.5m | LR: 1.00e-04
步骤 16400/300000 | 总损失: 0.1234 | 关联损失: 0.1158 | 关联准确率: 94.1% | 滤波损失: 0.0076 | 位置误差: 1147.0m | LR: 1.00e-04
步骤 16500/300000 | 总损失: 0.1248 | 关联损失: 0.1182 | 关联准确率: 95.1% | 滤波损失: 0.0066 | 位置误差: 956.7m | LR: 1.00e-04
步骤 16600/300000 | 总损失: 0.1501 | 关联损失: 0.1349 | 关联准确率: 93.3% | 滤波损失: 0.0152 | 位置误差: 1478.8m | LR: 1.00e-04
步骤 16700/300000 | 总损失: 0.1200 | 关联损失: 0.1100 | 关联准确率: 95.3% | 滤波损失: 0.0100 | 位置误差: 1166.9m | LR: 1.00e-04
步骤 16800/300000 | 总损失: 0.1087 | 关联损失: 0.1056 | 关联准确率: 95.2% | 滤波损失: 0.0030 | 位置误差: 731.4m | LR: 1.00e-04
步骤 16900/300000 | 总损失: 0.1715 | 关联损失: 0.1526 | 关联准确率: 94.0% | 滤波损失: 0.0190 | 位置误差: 1767.3m | LR: 1.00e-04
步骤 17000/300000 | 总损失: 0.1510 | 关联损失: 0.1424 | 关联准确率: 94.1% | 滤波损失: 0.0086 | 位置误差: 1116.5m | LR: 1.00e-04
步骤 17100/300000 | 总损失: 0.1542 | 关联损失: 0.1448 | 关联准确率: 93.9% | 滤波损失: 0.0094 | 位置误差: 1207.8m | LR: 1.00e-04
步骤 17200/300000 | 总损失: 0.1264 | 关联损失: 0.1207 | 关联准确率: 94.4% | 滤波损失: 0.0057 | 位置误差: 1082.6m | LR: 1.00e-04
步骤 17300/300000 | 总损失: 0.1484 | 关联损失: 0.1371 | 关联准确率: 93.9% | 滤波损失: 0.0113 | 位置误差: 1170.1m | LR: 1.00e-04
步骤 17400/300000 | 总损失: 0.1415 | 关联损失: 0.1362 | 关联准确率: 93.4% | 滤波损失: 0.0053 | 位置误差: 1063.1m | LR: 1.00e-04
步骤 17500/300000 | 总损失: 0.1121 | 关联损失: 0.0980 | 关联准确率: 95.7% | 滤波损失: 0.0140 | 位置误差: 1075.3m | LR: 1.00e-04
步骤 17600/300000 | 总损失: 0.1079 | 关联损失: 0.0997 | 关联准确率: 95.9% | 滤波损失: 0.0082 | 位置误差: 1100.3m | LR: 1.00e-04
步骤 17700/300000 | 总损失: 0.1352 | 关联损失: 0.1211 | 关联准确率: 94.5% | 滤波损失: 0.0140 | 位置误差: 1365.8m | LR: 1.00e-04
步骤 17800/300000 | 总损失: 0.1066 | 关联损失: 0.1042 | 关联准确率: 95.0% | 滤波损失: 0.0024 | 位置误差: 753.5m | LR: 1.00e-04
步骤 17900/300000 | 总损失: 0.1297 | 关联损失: 0.1191 | 关联准确率: 94.2% | 滤波损失: 0.0106 | 位置误差: 1170.7m | LR: 1.00e-04
步骤 18000/300000 | 总损失: 0.1478 | 关联损失: 0.1360 | 关联准确率: 93.6% | 滤波损失: 0.0119 | 位置误差: 1343.9m | LR: 1.00e-04
步骤 18100/300000 | 总损失: 0.0928 | 关联损失: 0.0905 | 关联准确率: 95.7% | 滤波损失: 0.0023 | 位置误差: 767.3m | LR: 1.00e-04
步骤 18200/300000 | 总损失: 0.1322 | 关联损失: 0.1137 | 关联准确率: 94.7% | 滤波损失: 0.0185 | 位置误差: 1314.0m | LR: 1.00e-04
步骤 18300/300000 | 总损失: 0.1181 | 关联损失: 0.1127 | 关联准确率: 94.2% | 滤波损失: 0.0054 | 位置误差: 1065.9m | LR: 1.00e-04
步骤 18400/300000 | 总损失: 0.0931 | 关联损失: 0.0883 | 关联准确率: 96.4% | 滤波损失: 0.0048 | 位置误差: 890.7m | LR: 1.00e-04
步骤 18500/300000 | 总损失: 0.1440 | 关联损失: 0.1340 | 关联准确率: 93.0% | 滤波损失: 0.0101 | 位置误差: 1117.0m | LR: 1.00e-04
步骤 18600/300000 | 总损失: 0.1013 | 关联损失: 0.0921 | 关联准确率: 96.2% | 滤波损失: 0.0092 | 位置误差: 1018.8m | LR: 1.00e-04
步骤 18700/300000 | 总损失: 0.1278 | 关联损失: 0.1150 | 关联准确率: 94.3% | 滤波损失: 0.0128 | 位置误差: 1348.8m | LR: 1.00e-04
步骤 18800/300000 | 总损失: 0.1331 | 关联损失: 0.1261 | 关联准确率: 95.0% | 滤波损失: 0.0070 | 位置误差: 1169.6m | LR: 1.00e-04
步骤 18900/300000 | 总损失: 0.1202 | 关联损失: 0.1119 | 关联准确率: 95.1% | 滤波损失: 0.0084 | 位置误差: 1219.5m | LR: 1.00e-04
步骤 19000/300000 | 总损失: 0.1458 | 关联损失: 0.1327 | 关联准确率: 93.8% | 滤波损失: 0.0131 | 位置误差: 1257.1m | LR: 1.00e-04
步骤 19100/300000 | 总损失: 0.1291 | 关联损失: 0.1189 | 关联准确率: 94.6% | 滤波损失: 0.0101 | 位置误差: 1136.7m | LR: 1.00e-04
步骤 19200/300000 | 总损失: 0.1465 | 关联损失: 0.1383 | 关联准确率: 93.1% | 滤波损失: 0.0083 | 位置误差: 1116.4m | LR: 1.00e-04
步骤 19300/300000 | 总损失: 0.1407 | 关联损失: 0.1317 | 关联准确率: 93.7% | 滤波损失: 0.0090 | 位置误差: 1133.9m | LR: 1.00e-04
步骤 19400/300000 | 总损失: 0.1313 | 关联损失: 0.1217 | 关联准确率: 94.3% | 滤波损失: 0.0096 | 位置误差: 1277.2m | LR: 1.00e-04
步骤 19500/300000 | 总损失: 0.0977 | 关联损失: 0.0921 | 关联准确率: 95.8% | 滤波损失: 0.0056 | 位置误差: 880.6m | LR: 1.00e-04
步骤 19600/300000 | 总损失: 0.1238 | 关联损失: 0.1209 | 关联准确率: 93.8% | 滤波损失: 0.0029 | 位置误差: 680.5m | LR: 1.00e-04
步骤 19700/300000 | 总损失: 0.1381 | 关联损失: 0.1245 | 关联准确率: 94.8% | 滤波损失: 0.0135 | 位置误差: 1412.4m | LR: 1.00e-04
步骤 19800/300000 | 总损失: 0.1086 | 关联损失: 0.1033 | 关联准确率: 95.1% | 滤波损失: 0.0053 | 位置误差: 901.0m | LR: 1.00e-04
步骤 19900/300000 | 总损失: 0.1167 | 关联损失: 0.1078 | 关联准确率: 95.3% | 滤波损失: 0.0089 | 位置误差: 926.9m | LR: 1.00e-04
步骤 20000/300000 | 总损失: 0.1216 | 关联损失: 0.1163 | 关联准确率: 94.4% | 滤波损失: 0.0053 | 位置误差: 935.2m | LR: 1.00e-04

验证中...
验证(全量) - 总损失: 0.1522 | 关联准确率: 95.9% | 位置误差: 1478.4m | OSPA: 0.0234 | 位置OSPA: 0.0234 | 数量OSPA: 0.0000
  分场景关联准确率 → crossing: 92.8% | many_targets: 96.0% | high_maneuver: 96.4% | spindle: 97.5%
保存最佳模型，OSPA: 0.0234
保存检查点，步骤 20000
步骤 20100/300000 | 总损失: 0.1281 | 关联损失: 0.1195 | 关联准确率: 94.7% | 滤波损失: 0.0086 | 位置误差: 1104.1m | LR: 1.00e-04
步骤 20200/300000 | 总损失: 0.0860 | 关联损失: 0.0823 | 关联准确率: 96.0% | 滤波损失: 0.0037 | 位置误差: 773.4m | LR: 1.00e-04
步骤 20300/300000 | 总损失: 0.1210 | 关联损失: 0.1087 | 关联准确率: 94.3% | 滤波损失: 0.0123 | 位置误差: 1224.3m | LR: 1.00e-04
步骤 20400/300000 | 总损失: 0.1122 | 关联损失: 0.1079 | 关联准确率: 95.3% | 滤波损失: 0.0043 | 位置误差: 893.8m | LR: 1.00e-04
步骤 20500/300000 | 总损失: 0.1545 | 关联损失: 0.1474 | 关联准确率: 93.7% | 滤波损失: 0.0071 | 位置误差: 1046.7m | LR: 1.00e-04
步骤 20600/300000 | 总损失: 0.1431 | 关联损失: 0.1232 | 关联准确率: 93.4% | 滤波损失: 0.0200 | 位置误差: 1299.1m | LR: 1.00e-04
步骤 20700/300000 | 总损失: 0.1219 | 关联损失: 0.1155 | 关联准确率: 94.6% | 滤波损失: 0.0065 | 位置误差: 983.5m | LR: 1.00e-04
步骤 20800/300000 | 总损失: 0.1460 | 关联损失: 0.1347 | 关联准确率: 93.9% | 滤波损失: 0.0114 | 位置误差: 1239.6m | LR: 1.00e-04
步骤 20900/300000 | 总损失: 0.1149 | 关联损失: 0.1092 | 关联准确率: 95.3% | 滤波损失: 0.0057 | 位置误差: 896.8m | LR: 1.00e-04
步骤 21000/300000 | 总损失: 0.1231 | 关联损失: 0.1138 | 关联准确率: 95.4% | 滤波损失: 0.0093 | 位置误差: 1192.6m | LR: 1.00e-04
步骤 21100/300000 | 总损失: 0.1453 | 关联损失: 0.1357 | 关联准确率: 94.4% | 滤波损失: 0.0096 | 位置误差: 1001.7m | LR: 1.00e-04
步骤 21200/300000 | 总损失: 0.1069 | 关联损失: 0.0973 | 关联准确率: 95.2% | 滤波损失: 0.0096 | 位置误差: 1056.2m | LR: 1.00e-04
步骤 21300/300000 | 总损失: 0.1017 | 关联损失: 0.0976 | 关联准确率: 95.5% | 滤波损失: 0.0041 | 位置误差: 853.3m | LR: 1.00e-04
步骤 21400/300000 | 总损失: 0.1329 | 关联损失: 0.1161 | 关联准确率: 94.9% | 滤波损失: 0.0168 | 位置误差: 1361.2m | LR: 1.00e-04
步骤 21500/300000 | 总损失: 0.1237 | 关联损失: 0.1136 | 关联准确率: 95.5% | 滤波损失: 0.0101 | 位置误差: 1088.9m | LR: 1.00e-04
步骤 21600/300000 | 总损失: 0.1123 | 关联损失: 0.1066 | 关联准确率: 95.2% | 滤波损失: 0.0057 | 位置误差: 913.0m | LR: 1.00e-04
步骤 21700/300000 | 总损失: 0.1266 | 关联损失: 0.1169 | 关联准确率: 95.7% | 滤波损失: 0.0097 | 位置误差: 1078.7m | LR: 1.00e-04
步骤 21800/300000 | 总损失: 0.1178 | 关联损失: 0.1116 | 关联准确率: 94.8% | 滤波损失: 0.0063 | 位置误差: 1080.0m | LR: 1.00e-04
步骤 21900/300000 | 总损失: 0.1019 | 关联损失: 0.0955 | 关联准确率: 95.9% | 滤波损失: 0.0064 | 位置误差: 853.4m | LR: 1.00e-04
步骤 22000/300000 | 总损失: 0.0893 | 关联损失: 0.0825 | 关联准确率: 96.5% | 滤波损失: 0.0068 | 位置误差: 790.1m | LR: 1.00e-04
步骤 22100/300000 | 总损失: 0.1446 | 关联损失: 0.1325 | 关联准确率: 93.9% | 滤波损失: 0.0122 | 位置误差: 1151.5m | LR: 1.00e-04
步骤 22200/300000 | 总损失: 0.1387 | 关联损失: 0.1255 | 关联准确率: 95.0% | 滤波损失: 0.0132 | 位置误差: 1304.7m | LR: 1.00e-04
步骤 22300/300000 | 总损失: 0.0946 | 关联损失: 0.0900 | 关联准确率: 95.3% | 滤波损失: 0.0047 | 位置误差: 929.0m | LR: 1.00e-04
步骤 22400/300000 | 总损失: 0.1508 | 关联损失: 0.1433 | 关联准确率: 93.1% | 滤波损失: 0.0075 | 位置误差: 1093.3m | LR: 1.00e-04
步骤 22500/300000 | 总损失: 0.1293 | 关联损失: 0.1179 | 关联准确率: 94.5% | 滤波损失: 0.0113 | 位置误差: 1134.3m | LR: 1.00e-04
步骤 22600/300000 | 总损失: 0.1339 | 关联损失: 0.1185 | 关联准确率: 94.3% | 滤波损失: 0.0154 | 位置误差: 1382.1m | LR: 1.00e-04
步骤 22700/300000 | 总损失: 0.0827 | 关联损失: 0.0782 | 关联准确率: 96.4% | 滤波损失: 0.0045 | 位置误差: 623.8m | LR: 1.00e-04
步骤 22800/300000 | 总损失: 0.0998 | 关联损失: 0.0974 | 关联准确率: 95.3% | 滤波损失: 0.0024 | 位置误差: 761.3m | LR: 1.00e-04
步骤 22900/300000 | 总损失: 0.0988 | 关联损失: 0.0921 | 关联准确率: 96.1% | 滤波损失: 0.0067 | 位置误差: 932.3m | LR: 1.00e-04
步骤 23000/300000 | 总损失: 0.0907 | 关联损失: 0.0852 | 关联准确率: 96.2% | 滤波损失: 0.0055 | 位置误差: 807.6m | LR: 1.00e-04
步骤 23100/300000 | 总损失: 0.0850 | 关联损失: 0.0779 | 关联准确率: 97.0% | 滤波损失: 0.0071 | 位置误差: 854.9m | LR: 1.00e-04
步骤 23200/300000 | 总损失: 0.1323 | 关联损失: 0.1229 | 关联准确率: 95.5% | 滤波损失: 0.0094 | 位置误差: 934.6m | LR: 1.00e-04
步骤 23300/300000 | 总损失: 0.0916 | 关联损失: 0.0757 | 关联准确率: 96.2% | 滤波损失: 0.0159 | 位置误差: 1125.9m | LR: 1.00e-04
步骤 23400/300000 | 总损失: 0.0929 | 关联损失: 0.0883 | 关联准确率: 95.8% | 滤波损失: 0.0046 | 位置误差: 907.7m | LR: 1.00e-04
步骤 23500/300000 | 总损失: 0.1483 | 关联损失: 0.1378 | 关联准确率: 92.7% | 滤波损失: 0.0105 | 位置误差: 1187.6m | LR: 1.00e-04
步骤 23600/300000 | 总损失: 0.1169 | 关联损失: 0.1099 | 关联准确率: 94.8% | 滤波损失: 0.0070 | 位置误差: 923.6m | LR: 1.00e-04
步骤 23700/300000 | 总损失: 0.1108 | 关联损失: 0.1027 | 关联准确率: 95.4% | 滤波损失: 0.0081 | 位置误差: 842.7m | LR: 1.00e-04
步骤 23800/300000 | 总损失: 0.0768 | 关联损失: 0.0722 | 关联准确率: 96.7% | 滤波损失: 0.0046 | 位置误差: 986.2m | LR: 1.00e-04
步骤 23900/300000 | 总损失: 0.1348 | 关联损失: 0.1245 | 关联准确率: 94.8% | 滤波损失: 0.0103 | 位置误差: 1156.0m | LR: 1.00e-04
步骤 24000/300000 | 总损失: 0.1191 | 关联损失: 0.1126 | 关联准确率: 94.7% | 滤波损失: 0.0065 | 位置误差: 867.0m | LR: 1.00e-04
步骤 24100/300000 | 总损失: 0.1338 | 关联损失: 0.1245 | 关联准确率: 95.0% | 滤波损失: 0.0093 | 位置误差: 1258.1m | LR: 1.00e-04
步骤 24200/300000 | 总损失: 0.1159 | 关联损失: 0.1047 | 关联准确率: 96.2% | 滤波损失: 0.0112 | 位置误差: 944.9m | LR: 1.00e-04
步骤 24300/300000 | 总损失: 0.1234 | 关联损失: 0.1144 | 关联准确率: 94.2% | 滤波损失: 0.0090 | 位置误差: 1101.5m | LR: 1.00e-04
步骤 24400/300000 | 总损失: 0.1157 | 关联损失: 0.1115 | 关联准确率: 94.9% | 滤波损失: 0.0043 | 位置误差: 863.5m | LR: 1.00e-04
步骤 24500/300000 | 总损失: 0.0884 | 关联损失: 0.0819 | 关联准确率: 97.1% | 滤波损失: 0.0065 | 位置误差: 870.9m | LR: 1.00e-04
步骤 24600/300000 | 总损失: 0.0946 | 关联损失: 0.0914 | 关联准确率: 96.4% | 滤波损失: 0.0032 | 位置误差: 705.2m | LR: 1.00e-04
步骤 24700/300000 | 总损失: 0.0973 | 关联损失: 0.0952 | 关联准确率: 95.4% | 滤波损失: 0.0022 | 位置误差: 651.0m | LR: 1.00e-04
步骤 24800/300000 | 总损失: 0.1380 | 关联损失: 0.1240 | 关联准确率: 94.0% | 滤波损失: 0.0140 | 位置误差: 1210.0m | LR: 1.00e-04
步骤 24900/300000 | 总损失: 0.1136 | 关联损失: 0.1061 | 关联准确率: 95.4% | 滤波损失: 0.0075 | 位置误差: 1036.6m | LR: 1.00e-04
步骤 25000/300000 | 总损失: 0.0833 | 关联损失: 0.0809 | 关联准确率: 95.7% | 滤波损失: 0.0024 | 位置误差: 553.3m | LR: 1.00e-04

验证中...
验证(全量) - 总损失: 0.1390 | 关联准确率: 96.3% | 位置误差: 1138.0m | OSPA: 0.0173 | 位置OSPA: 0.0173 | 数量OSPA: 0.0000
  分场景关联准确率 → crossing: 93.3% | many_targets: 96.3% | high_maneuver: 96.7% | spindle: 97.5%
保存最佳模型，OSPA: 0.0173
步骤 25100/300000 | 总损失: 0.1668 | 关联损失: 0.1525 | 关联准确率: 92.8% | 滤波损失: 0.0143 | 位置误差: 1454.8m | LR: 1.00e-04
步骤 25200/300000 | 总损失: 0.1080 | 关联损失: 0.1048 | 关联准确率: 95.4% | 滤波损失: 0.0032 | 位置误差: 719.2m | LR: 1.00e-04
步骤 25300/300000 | 总损失: 0.0976 | 关联损失: 0.0920 | 关联准确率: 95.9% | 滤波损失: 0.0056 | 位置误差: 876.5m | LR: 1.00e-04
步骤 25400/300000 | 总损失: 0.1103 | 关联损失: 0.1038 | 关联准确率: 95.6% | 滤波损失: 0.0065 | 位置误差: 926.3m | LR: 1.00e-04
步骤 25500/300000 | 总损失: 0.0656 | 关联损失: 0.0640 | 关联准确率: 97.1% | 滤波损失: 0.0017 | 位置误差: 531.2m | LR: 1.00e-04
步骤 25600/300000 | 总损失: 0.1044 | 关联损失: 0.0955 | 关联准确率: 95.7% | 滤波损失: 0.0089 | 位置误差: 960.4m | LR: 1.00e-04
步骤 25700/300000 | 总损失: 0.1221 | 关联损失: 0.1155 | 关联准确率: 94.7% | 滤波损失: 0.0066 | 位置误差: 984.7m | LR: 1.00e-04
步骤 25800/300000 | 总损失: 0.1705 | 关联损失: 0.1544 | 关联准确率: 92.8% | 滤波损失: 0.0161 | 位置误差: 1470.8m | LR: 1.00e-04
步骤 25900/300000 | 总损失: 0.1246 | 关联损失: 0.1163 | 关联准确率: 94.8% | 滤波损失: 0.0083 | 位置误差: 948.5m | LR: 1.00e-04
步骤 26000/300000 | 总损失: 0.1331 | 关联损失: 0.1205 | 关联准确率: 94.5% | 滤波损失: 0.0126 | 位置误差: 904.9m | LR: 1.00e-04
步骤 26100/300000 | 总损失: 0.1004 | 关联损失: 0.0968 | 关联准确率: 95.7% | 滤波损失: 0.0035 | 位置误差: 758.9m | LR: 1.00e-04
步骤 26200/300000 | 总损失: 0.0952 | 关联损失: 0.0932 | 关联准确率: 94.7% | 滤波损失: 0.0020 | 位置误差: 627.7m | LR: 1.00e-04
步骤 26300/300000 | 总损失: 0.0937 | 关联损失: 0.0851 | 关联准确率: 96.6% | 滤波损失: 0.0086 | 位置误差: 788.7m | LR: 1.00e-04
步骤 26400/300000 | 总损失: 0.1446 | 关联损失: 0.1364 | 关联准确率: 93.5% | 滤波损失: 0.0082 | 位置误差: 998.1m | LR: 1.00e-04
步骤 26500/300000 | 总损失: 0.1158 | 关联损失: 0.1099 | 关联准确率: 95.0% | 滤波损失: 0.0059 | 位置误差: 981.7m | LR: 1.00e-04
步骤 26600/300000 | 总损失: 0.1247 | 关联损失: 0.1184 | 关联准确率: 94.6% | 滤波损失: 0.0062 | 位置误差: 865.3m | LR: 1.00e-04
步骤 26700/300000 | 总损失: 0.0771 | 关联损失: 0.0752 | 关联准确率: 96.4% | 滤波损失: 0.0019 | 位置误差: 552.9m | LR: 1.00e-04
步骤 26800/300000 | 总损失: 0.1122 | 关联损失: 0.1011 | 关联准确率: 95.8% | 滤波损失: 0.0111 | 位置误差: 1052.7m | LR: 1.00e-04
步骤 26900/300000 | 总损失: 0.0897 | 关联损失: 0.0876 | 关联准确率: 96.8% | 滤波损失: 0.0021 | 位置误差: 496.3m | LR: 1.00e-04
步骤 27000/300000 | 总损失: 0.1496 | 关联损失: 0.1378 | 关联准确率: 93.6% | 滤波损失: 0.0118 | 位置误差: 1067.8m | LR: 1.00e-04
步骤 27100/300000 | 总损失: 0.1007 | 关联损失: 0.0935 | 关联准确率: 95.8% | 滤波损失: 0.0073 | 位置误差: 808.7m | LR: 1.00e-04
步骤 27200/300000 | 总损失: 0.1173 | 关联损失: 0.1078 | 关联准确率: 94.9% | 滤波损失: 0.0095 | 位置误差: 1044.1m | LR: 1.00e-04
步骤 27300/300000 | 总损失: 0.1052 | 关联损失: 0.0976 | 关联准确率: 95.6% | 滤波损失: 0.0076 | 位置误差: 916.6m | LR: 1.00e-04
